,SPENDMONEY,SPENDTIMES
7444,400,8
7445,559,12
7446,200,4
7447,21008,430
7448,1268,27
7449,2222,51
7450,1400,28
7451,509,11
7452,400,8
7453,1700,34
7454,3827,79
7455,21649,442
7456,450,9
7457,4086,85
7458,1300,26
7459,200,4
7460,400,8
7461,17308,356
7462,6304,131
7463,800,16
7464,1786,39
7465,818,18
7466,409,9
7467,2927,61
7468,4527,93
7469,350,7
7470,18499,379
7471,1150,23
7472,450,9
7473,1659,34
7474,150,3
7475,200,4
7476,1100,22
7477,3886,81
7478,550,11
7479,700,14
7480,650,13
7481,9481,197
7482,959,20
7483,3631,80
7484,29525,611
7485,1568,33
7486,950,19
7487,927,21
7488,200,4
7489,2650,53
7490,350,7
7491,3545,75
7492,750,15
7493,750,15
7494,1518,32
7495,11753,249
7496,12167,254
7497,14181,291
7498,28976,591
7499,8245,169
7500,600,12
7501,1050,21
7502,18235,377
7503,650,13
7504,850,17
7505,3527,73
7506,1318,28
7507,32521,666
7508,1000,20
7509,1418,30
7510,1150,23
7511,4918,100
7512,12290,254
7513,627,15
7514,5277,108
7515,350,7
7516,1750,35
7517,409,9
7518,9131,190
7519,350,7
7520,868,19
7521,9713,200
7522,1950,39
7523,6213,130
7524,300,6
7525,15222,311
7526,2968,61
7527,1127,25
7528,7081,149
7529,850,17
7530,618,14
7531,5622,119
7532,1109,23
7533,927,21
7534,400,8
7535,6404,133
7536,509,11
7537,6936,142
7538,4777,98
7539,550,11
7540,1268,27
7541,13889,295
7542,600,12
7543,650,13
7544,3468,71
7545,500,10
7546,11099,231
7547,650,13
7548,200,4
7549,150,3
7550,2700,54
7551,20844,430
7552,409,9
7553,2050,41
7554,19694,407
7555,7790,164
7556,2618,54
7557,609,13
7558,300,6
7559,1400,28
7560,800,16
7561,1350,27
7562,16494,343
7563,5463,115
7564,9522,197
7565,6881,145
7566,400,8
7567,22436,452
7568,350,7
7569,927,21
7570,5686,117
7571,300,6
7572,850,17
7573,309,7
7574,850,17
7575,1677,36
7576,800,16
7577,850,17
7578,21262,440
7579,850,17
7580,4613,98
7581,2586,55
7582,200,4
7583,750,15
7584,3018,62
7585,800,16
7586,9044,194
7587,14013,286
7588,859,18
7589,1200,24
7590,150,3
7591,200,4
7592,950,19
7593,2636,56
7594,150,3
7595,2404,53
7596,8540,179
7597,300,6
7598,1218,26
7599,4872,104
7600,9363,193
7601,609,13
7602,750,15
7603,8777,178
7604,700,14
7605,1300,26
7606,8704,179
7607,1209,25
7608,13504,275
7609,2795,60
7610,2027,43
7611,3936,82
7612,3836,80
7613,350,7
7614,21821,452
7615,12844,270
7616,2672,60
7617,300,6
7618,300,6
7619,12631,260
7620,6377,130
7621,1259,26
7622,600,12
7623,1200,24
7624,1018,22
7625,7345,151
7626,659,14
7627,2118,44
7628,350,7
7629,1750,35
7630,6949,148
7631,750,15
7632,1977,42
7633,2018,42
7634,518,12
7635,250,5
7636,35339,724
7637,3377,70
7638,459,10
7639,6213,130
7640,3400,68
7641,3404,73
7642,11695,238
7643,450,9
7644,1950,39
7645,2336,50
7646,1100,22
7647,1100,22
7648,250,5
7649,4113,88
7650,22317,457
7651,800,16
7652,7463,155
7653,1050,21
7654,4313,92
7655,550,11
7656,1400,28
7657,450,9
7658,9081,189
7659,150,3
7660,2886,61
7661,609,13
7662,8536,174
7663,2745,59
7664,2218,46
7665,3268,67
7666,2100,42
7667,7704,159
7668,250,5
7669,850,17
7670,150,3
7671,500,10
7672,9999,209
7673,14195,288
7674,1850,37
7675,500,10
7676,19085,394
7677,2036,44
7678,2000,40
7679,500,10
7680,500,10
7681,3413,74
7682,1250,25
7683,24530,507
7684,9890,206
7685,4827,99
7686,700,14
7687,250,5
7688,1300,26
7689,2127,45
7690,13271,281
7691,8272,172
7692,28780,592
7693,918,20
7694,350,7
7695,2159,44
7696,3245,69
7697,200,4
7698,1400,28
7699,17103,356
7700,1900,38
7701,12331,254
7702,1359,28
7703,13654,278
7704,250,5
7705,768,17
7706,350,7
7707,400,8
7708,809,17
7709,300,6
7710,13376,279
7711,950,19
7712,2050,41
7713,1077,24
7714,759,16
7715,1109,23
7716,15022,307
7717,22953,473
7718,3050,61
7719,8058,171
7720,500,10
7721,3872,84
7722,1150,23
7723,818,18
7724,2400,48
7725,6695,138
7726,1200,24
7727,6036,124
7728,1350,27
7729,900,18
7730,4222,91
7731,1600,32
7732,350,7
7733,550,11
7734,8022,167
7735,5395,112
7736,3077,64
7737,1450,29
7738,2727,57
7739,300,6
7740,309,7
7741,300,6
7742,3927,81
7743,709,15
7744,600,12
7745,909,19
7746,559,12
7747,359,8
7748,600,12
7749,13549,280
7750,300,6
7751,5277,108
7752,19530,407
7753,8713,180
7754,8513,176
7755,1250,25
7756,350,7
7757,10099,211
7758,3795,80
7759,950,19
7760,500,10
7761,550,11
7762,8626,184
7763,550,11
7764,1227,27
7765,23853,491
7766,7758,165
7767,20672,420
7768,750,15
7769,22685,466
7770,759,16
7771,250,5
7772,550,11
7773,550,11
7774,2750,55
7775,7463,155
7776,909,19
7777,450,9
7778,2609,53
7779,9372,194
7780,11536,234
7781,7663,159
7782,450,9
7783,300,6
7784,5136,106
7785,1800,36
7786,1386,31
7787,7245,149
7788,2945,63
7789,5327,109
7790,5804,121
7791,550,11
7792,659,14
7793,1950,39
7794,5254,110
7795,618,14
7796,700,14
7797,4009,81
7798,559,12
7799,550,11
7800,9271,201
7801,859,18
7802,14667,304
7803,1050,21
7804,3272,72
7805,350,7
7806,250,5
7807,3300,66
7808,300,6
7809,1050,21
7810,12772,262
7811,1400,28
7812,1309,27
7813,350,7
7814,850,17
7815,250,5
7816,450,9
7817,5281,113
7818,9485,202
7819,350,7
7820,2154,48
7821,250,5
7822,12499,259
7823,859,18
7824,1100,22
7825,11231,232
7826,3777,78
7827,4163,89
7828,16562,346
7829,1718,36
7830,1500,30
7831,9472,196
7832,650,13
7833,518,12
7834,15867,328
7835,14494,303
7836,1159,24
7837,10404,213
7838,968,21
7839,1427,31
7840,17431,356
7841,8304,171
7842,6404,133
7843,16099,331
7844,4645,97
7845,959,20
7846,3477,72
7847,9336,190
7848,11413,234
7849,450,9
7850,2554,56
7851,24021,496
7852,309,7
7853,559,12
7854,11704,239
7855,3286,69
7856,5686,117
7857,5177,106
7858,450,9
7859,14285,298
7860,3618,74
7861,200,4
7862,200,4
7863,4726,106
7864,3168,65
7865,809,17
7866,1350,27
7867,509,11
7868,7245,149
7869,8936,182
7870,250,5
7871,1500,30
7872,800,16
7873,300,6
7874,29586,595
7875,1759,36
7876,3054,66
7877,22480,466
7878,16504,335
7879,5686,117
7880,759,16
7881,900,18
7882,11704,239
7883,200,4
7884,1000,20
7885,600,12
7886,3877,80
7887,6086,125
7888,2168,45
7889,1145,27
7890,1350,27
7891,550,11
7892,5708,124
7893,3672,80
7894,1350,27
7895,2036,44
7896,1800,36
7897,1350,27
7898,250,5
7899,21344,440
7900,250,5
7901,12081,249
7902,1459,30
7903,150,3
7904,300,6
7905,300,6
7906,950,19
7907,400,8
7908,868,19
7909,850,17
7910,4318,88
7911,24399,497
7912,627,15
7913,5068,103
7914,4472,96
7915,509,11
7916,1700,34
7917,3768,77
7918,13522,277
7919,3713,80
7920,1300,26
7921,1427,31
7922,4586,95
7923,11236,228
7924,1027,23
7925,9272,192
7926,818,18
7927,3745,79
7928,800,16
7929,16290,334
7930,1868,39
7931,650,13
7932,1100,22
7933,1068,23
7934,5504,115
7935,500,10
7936,11722,241
7937,1186,27
7938,19008,390
7939,1118,24
7940,409,9
7941,409,9
7942,4527,93
7943,1600,32
7944,41862,852
7945,8954,184
7946,20190,412
7947,1009,21
7948,450,9
7949,14263,291
7950,350,7
7951,2686,57
7952,14240,293
7953,600,12
7954,750,15
7955,4381,95
7956,3327,69
7957,20044,414
7958,7313,152
7959,7585,164
7960,2118,44
7961,5345,111
7962,7836,160
7963,10922,225
7964,150,3
7965,27203,558
7966,3500,70
7967,18344,380
7968,13558,281
7969,250,5
7970,2127,45
7971,9613,198
7972,459,10
7973,6286,129
7974,10277,208
7975,600,12
7976,32697,681
7977,21353,441
7978,12286,249
7979,27180,560
7980,500,10
7981,350,7
7982,1600,32
7983,200,4
7984,609,13
7985,150,3
7986,850,17
7987,400,8
7988,200,4
7989,10195,208
7990,1800,36
7991,9295,190
7992,1459,30
7993,35670,738
7994,659,14
7995,2150,43
7996,350,7
7997,1904,43
7998,9281,193
7999,900,18
8000,7945,163
8001,2400,48
8002,9463,195
8003,900,18
8004,400,8
8005,1350,27
8006,14249,294
8007,48402,991
8008,850,17
8009,709,15
8010,1727,37
8011,800,16
8012,600,12
8013,809,17
8014,3618,74
8015,150,3
8016,13399,277
8017,12345,251
8018,150,3
8019,550,11
8020,22812,471
8021,459,10
8022,23367,478
8023,16513,336
8024,2327,49
8025,550,11
8026,8472,176
8027,1727,37
8028,800,16
8029,9977,202
8030,27471,565
8031,1050,21
8032,1450,29
8033,12758,265
8034,400,8
8035,18476,381
8036,150,3
8037,13781,283
8038,550,11
8039,5313,112
8040,500,10
8041,250,5
8042,11208,234
8043,2709,55
8044,600,12
8045,2450,49
8046,1227,27
8047,11631,240
8048,1136,26
8049,5145,107
8050,150,3
8051,750,15
8052,200,4
8053,200,4
8054,3054,66
8055,300,6
8056,1863,43
8057,500,10
8058,4736,98
8059,500,10
8060,1618,34
8061,1218,26
8062,900,18
8063,3668,75
8064,3777,78
8065,250,5
8066,700,14
8067,6976,151
8068,16366,347
8069,30112,617
8070,750,15
8071,550,11
8072,400,8
8073,450,9
8074,250,5
8075,150,3
8076,7940,167
8077,1200,24
8078,13845,281
8079,609,13
8080,150,3
8081,250,5
8082,4227,87
8083,15440,317
8084,1468,31
8085,400,8
8086,2154,48
8087,768,17
8088,968,21
8089,8545,175
8090,1018,22
8091,1150,23
8092,650,13
8093,300,6
8094,500,10
8095,5922,125
8096,650,13
8097,1277,28
8098,8313,172
8099,8136,166
8100,450,9
8101,5104,107
8102,700,14
8103,9795,200
8104,1318,28
8105,1659,34
8106,8022,167
8107,250,5
8108,250,5
8109,750,15
8110,859,18
8111,600,12
8112,1077,24
8113,2504,55
8114,10654,218
8115,9977,202
8116,250,5
8117,350,7
8118,450,9
8119,859,18
8120,3395,72
8121,6436,132
8122,1218,26
8123,12972,266
8124,350,7
8125,350,7
8126,550,11
8127,7913,164
8128,6718,136
8129,8545,175
8130,9936,202
8131,4045,85
8132,7336,150
8133,2754,60
8134,818,18
8135,409,9
8136,927,21
8137,2568,53
8138,2286,49
8139,200,4
8140,950,19
8141,1050,21
8142,1800,36
8143,1050,21
8144,818,18
8145,8731,182
8146,150,3
8147,1050,21
8148,600,12
8149,650,13
8150,200,4
8151,3777,78
8152,2486,53
8153,450,9
8154,4077,84
8155,300,6
8156,700,14
8157,18608,382
8158,7004,145
8159,768,17
8160,2168,45
8161,200,4
8162,200,4
8163,7563,157
8164,6695,138
8165,3377,70
8166,1300,26
8167,6586,135
8168,150,3
8169,827,19
8170,39522,797
8171,1509,31
8172,250,5
8173,250,5
8174,1068,23
8175,6936,142
8176,350,7
8177,13548,289
8178,6054,126
8179,800,16
8180,1400,28
8181,800,16
8182,7390,156
8183,8886,181
8184,15121,318
8185,30698,632
8186,2977,62
8187,1268,27
8188,200,4
8189,918,20
8190,7204,149
8191,7913,164
8192,759,16
8193,2250,45
8194,550,11
8195,400,8
8196,400,8
8197,29484,611
8198,5763,121
8199,2136,46
8200,5027,103
8201,6922,145
8202,1827,39
8203,10777,218
8204,150,3
8205,818,18
8206,1318,28
8207,4454,94
8208,1600,32
8209,14704,299
8210,1468,31
8211,700,14
8212,1068,23
8213,41393,850
8214,1745,39
8215,2913,64
8216,1550,31
8217,1009,21
8218,1100,22
8219,400,8
8220,650,13
8221,26271,541
8222,350,7
8223,6036,124
8224,3745,79
8225,25490,518
8226,1850,37
8227,600,12
8228,1936,42
8229,11567,242
8230,350,7
8231,11713,240
8232,668,15
8233,650,13
8234,250,5
8235,7376,159
8236,9154,188
8237,13795,280
8238,750,15
8239,709,15
8240,3104,67
8241,500,10
8242,868,19
8243,1777,38
8244,350,7
8245,15054,306
8246,24971,515
8247,3450,69
8248,300,6
8249,10040,209
8250,150,3
8251,5877,120
8252,8513,176
8253,350,7
8254,200,4
8255,6867,148
8256,1918,40
8257,2595,56
8258,20894,431
8259,150,3
8260,1200,24
8261,1800,36
8262,8754,180
8263,900,18
8264,7327,149
8265,2200,44
8266,2118,44
8267,1968,41
8268,6845,141
8269,51112,1037
8270,3595,76
8271,200,4
8272,750,15
8273,659,14
8274,4377,90
8275,1900,38
8276,10385,220
8277,3895,82
8278,11208,234
8279,9331,194
8280,150,3
8281,550,11
8282,1700,34
8283,150,3
8284,400,8
8285,300,6
8286,750,15
8287,650,13
8288,7672,160
8289,5094,115
8290,850,17
8291,709,15
8292,800,16
8293,1350,27
8294,15881,325
8295,4195,88
8296,409,9
8297,250,5
8298,13799,285
8299,2918,60
8300,2077,44
8301,709,15
8302,20739,432
8303,1050,21
8304,3336,70
8305,559,12
8306,1050,21
8307,500,10
8308,1527,33
8309,759,16
8310,1027,23
8311,350,7
8312,450,9
8313,21744,448
8314,1150,23
8315,700,14
8316,5276,117
8317,6363,133
8318,877,20
8319,309,7
8320,1109,23
8321,918,20
8322,5977,122
8323,1427,31
8324,709,15
8325,1000,20
8326,250,5
8327,7886,161
8328,1568,33
8329,600,12
8330,1100,22
8331,550,11
8332,30721,630
8333,150,3
8334,559,12
8335,200,4
8336,1159,24
8337,8354,172
8338,200,4
8339,768,17
8340,53656,1101
8341,13858,287
8342,450,9
8343,150,3
8344,10804,221
8345,10940,227
8346,11776,247
8347,500,10
8348,24589,509
8349,1359,28
8350,5004,105
8351,50265,1034
8352,500,10
8353,5877,120
8354,1450,29
8355,3718,76
8356,1409,29
8357,3168,65
8358,1609,33
8359,400,8
8360,1159,24
8361,700,14
8362,150,3
8363,400,8
8364,3154,68
8365,1650,33
8366,3336,70
8367,1945,43
8368,1050,21
8369,7322,153
8370,13567,282
8371,2068,43
8372,8131,170
8373,1300,26
8374,5754,120
8375,559,12
8376,2145,47
8377,28717,585
8378,5577,114
8379,2877,60
8380,800,16
8381,3295,70
8382,7690,162
8383,1900,38
8384,1068,23
8385,400,8
8386,2300,46
8387,250,5
8388,3490,78
8389,4986,103
8390,3109,63
8391,5345,111
8392,9127,185
8393,850,17
8394,2250,45
8395,150,3
8396,27116,562
8397,3068,63
8398,10890,226
8399,5895,122
8400,2450,49
8401,450,9
8402,759,16
8403,650,13
8404,550,11
8405,34121,698
8406,959,20
8407,11263,231
8408,1350,27
8409,250,5
8410,2245,49
8411,3104,67
8412,24698,512
8413,350,7
8414,650,13
8415,1000,20
8416,3868,79
8417,1500,30
8418,150,3
8419,17008,350
8420,3236,68
8421,450,9
8422,300,6
8423,1200,24
8424,17717,365
8425,150,3
8426,2254,50
8427,950,19
8428,8481,177
8429,3836,80
8430,1645,37
8431,1100,22
8432,1000,20
8433,17817,367
8434,2977,62
8435,3695,78
8436,300,6
8437,5754,120
8438,150,3
8439,900,18
8440,409,9
8441,8290,174
8442,3318,68
8443,859,18
8444,2909,59
8445,1177,26
8446,19231,392
8447,1000,20
8448,4522,97
8449,36003,734
8450,650,13
8451,26930,555
8452,15444,322
8453,5468,111
8454,30843,639
8455,850,17
8456,650,13
8457,2250,45
8458,4554,96
8459,15622,319
8460,450,9
8461,16163,329
8462,1950,39
8463,650,13
8464,450,9
8465,300,6
8466,40516,830
8467,3336,70
8468,900,18
8469,1786,39
8470,1168,25
8471,2218,46
8472,9827,199
8473,200,4
8474,200,4
8475,4981,107
8476,400,8
8477,1359,28
8478,13699,283
8479,1027,23
8480,1327,29
8481,14390,296
8482,1150,23
8483,1359,28
8484,500,10
8485,800,16
8486,1627,35
8487,4336,90
8488,1568,33
8489,1259,26
8490,1450,29
8491,809,17
8492,4636,96
8493,550,11
8494,3413,74
8495,4036,84
8496,150,3
8497,6536,134
8498,13804,281
8499,4436,92
8500,3036,64
8501,600,12
8502,10922,225
8503,13208,274
8504,6177,126
8505,25495,514
8506,1850,37
8507,1000,20
8508,6222,131
8509,250,5
8510,1100,22
8511,26085,534
8512,6286,129
8513,6922,145
8514,700,14
8515,900,18
8516,3768,77
8517,1659,34
8518,1500,30
8519,809,17
8520,3927,81
8521,300,6
8522,5686,117
8523,16181,331
8524,359,8
8525,1550,31
8526,8113,168
8527,700,14
8528,8108,172
8529,6568,133
8530,1109,23
8531,5554,116
8532,550,11
8533,3086,65
8534,3854,82
8535,1750,35
8536,1668,35
8537,1936,42
8538,30580,628
8539,309,7
8540,250,5
8541,2868,59
8542,668,15
8543,15889,335
8544,1300,26
8545,1718,36
8546,7104,147
8547,9095,186
8548,759,16
8549,9131,190
8550,859,18
8551,5027,103
8552,1377,30
8553,30799,625
8554,350,7
8555,2668,55
8556,39670,818
8557,15090,310
8558,11753,249
8559,10222,211
8560,1050,21
8561,1727,37
8562,21476,441
8563,22526,462
8564,200,4
8565,559,12
8566,10713,220
8567,37976,771
8568,1250,25
8569,1177,26
8570,1350,27
8571,2250,45
8572,500,10
8573,1668,35
8574,1050,21
8575,5000,100
8576,359,8
8577,10163,209
8578,250,5
8579,200,4
8580,400,8
8581,150,3
8582,17135,355
8583,2127,45
8584,5327,109
8585,11745,239
8586,150,3
8587,1827,39
8588,2577,54
8589,1368,29
8590,1427,31
8591,3954,84
8592,12436,252
8593,4677,96
8594,3795,80
8595,8895,182
8596,1450,29
8597,600,12
8598,1554,36
8599,1918,40
8600,12771,271
8601,450,9
8602,450,9
8603,1200,24
8604,6295,130
8605,3936,82
8606,559,12
8607,1150,23
8608,4336,90
8609,33689,691
8610,6995,144
8611,500,10
8612,6158,133
8613,8040,169
8614,9231,192
8615,300,6
8616,35830,733
8617,150,3
8618,7736,158
8619,1068,23
8620,500,10
8621,5545,115
8622,4072,88
8623,150,3
8624,509,11
8625,2304,51
8626,1727,37
8627,500,10
8628,18516,390
8629,6699,143
8630,1950,39
8631,11572,238
8632,300,6
8633,400,8
8634,8813,182
8635,30521,626
8636,2309,47
8637,150,3
8638,5095,106
8639,550,11
8640,409,9
8641,200,4
8642,518,12
8643,21621,448
8644,250,5
8645,718,16
8646,750,15
8647,15094,315
8648,26584,553
8649,17390,356
8650,650,13
8651,500,10
8652,6049,130
8653,3427,71
8654,24181,491
8655,500,10
8656,1750,35
8657,5245,109
8658,550,11
8659,250,5
8660,15254,310
8661,16649,342
8662,1100,22
8663,300,6
8664,600,12
8665,8645,177
8666,550,11
8667,5386,111
8668,16295,330
8669,300,6
8670,1068,23
8671,1150,23
8672,1186,27
8673,14903,312
8674,700,14
8675,4636,96
8676,3318,68
8677,7904,163
8678,2968,61
8679,150,3
8680,700,14
8681,2177,46
8682,1118,24
8683,800,16
8684,509,11
8685,500,10
8686,4100,82
8687,500,10
8688,550,11
8689,900,18
8690,400,8
8691,900,18
8692,2618,54
8693,300,6
8694,3104,67
8695,650,13
8696,7745,159
8697,2427,51
8698,4868,99
8699,550,11
8700,350,7
8701,4463,95
8702,5390,116
8703,1250,25
8704,3136,66
8705,15344,320
8706,959,20
8707,32066,661
8708,2245,49
8709,1918,40
8710,559,12
8711,650,13
8712,9517,201
8713,350,7
8714,350,7
8715,5554,116
8716,1150,23
8717,2427,51
8718,450,9
8719,627,15
8720,350,7
8721,1409,29
8722,150,3
8723,750,15
8724,250,5
8725,1350,27
8726,4672,100
8727,12031,248
8728,7263,151
8729,16849,346
8730,1877,40
8731,1250,25
8732,1259,26
8733,350,7
8734,21426,440
8735,27575,572
8736,550,11
8737,6313,132
8738,4454,94
8739,359,8
8740,1500,30
8741,2850,57
8742,900,18
8743,21094,435
8744,1000,20
8745,2186,47
8746,3813,82
8747,2068,43
8748,1918,40
8749,3195,68
8750,1900,38
8751,1059,22
8752,24185,496
8753,10345,211
8754,850,17
8755,350,7
8756,659,14
8757,18113,368
8758,18349,376
8759,1627,35
8760,3395,72
8761,850,17
8762,400,8
8763,1600,32
8764,3936,82
8765,1618,34
8766,1336,30
8767,13040,269
8768,450,9
8769,1468,31
8770,3895,82
8771,2077,44
8772,300,6
8773,450,9
8774,1677,36
8775,800,16
8776,14631,300
8777,400,8
8778,11795,240
8779,500,10
8780,850,17
8781,13976,291
8782,500,10
8783,727,17
8784,8322,173
8785,8890,186
8786,668,15
8787,200,4
8788,35443,731
8789,759,16
8790,1159,24
8791,1200,24
8792,10399,217
8793,4122,89
8794,500,10
8795,2418,50
8796,15749,324
8797,6972,146
8798,1200,24
8799,609,13
8800,4786,99
8801,11272,232
8802,1009,21
8803,2245,49
8804,16299,335
8805,650,13
8806,300,6
8807,1177,26
8808,659,14
8809,2595,56
8810,559,12
8811,650,13
8812,459,10
8813,809,17
8814,250,5
8815,8668,175
8816,1759,36
8817,44966,919
8818,21280,442
8819,2845,61
8820,5154,108
8821,3354,72
8822,1018,22
8823,250,5
8824,250,5
8825,32861,681
8826,1009,21
8827,200,4
8828,4713,100
8829,2586,55
8830,17981,367
8831,400,8
8832,1750,35
8833,850,17
8834,1100,22
8835,968,21
8836,1059,22
8837,1427,31
8838,11954,244
8839,200,4
8840,5122,109
8841,20953,433
8842,5518,112
8843,1200,24
8844,3036,64
8845,2850,57
8846,10104,207
8847,350,7
8848,1209,25
8849,200,4
8850,27116,562
8851,1109,23
8852,1109,23
8853,1150,23
8854,1359,28
8855,559,12
8856,5177,106
8857,9908,208
8858,1677,36
8859,7136,146
8860,1350,27
8861,8322,173
8862,5095,106
8863,450,9
8864,42962,874
8865,5590,120
8866,1795,40
8867,450,9
8868,200,4
8869,2159,44
8870,2554,56
8871,19331,394
8872,26190,532
8873,759,16
8874,10676,225
8875,1300,26
8876,550,11
8877,559,12
8878,6772,142
8879,1777,38
8880,9622,199
8881,3109,63
8882,6386,131
8883,2345,51
8884,9386,191
8885,450,9
8886,12626,264
8887,600,12
8888,600,12
8889,400,8
8890,500,10
8891,19712,409
8892,1450,29
8893,400,8
8894,1400,28
8895,23576,483
8896,1768,37
8897,1677,36
8898,350,7
8899,49493,1012
8900,850,17
8901,13745,279
8902,11581,239
8903,450,9
8904,14940,307
8905,13544,284
8906,2277,48
8907,3113,68
8908,3495,74
8909,150,3
8910,10676,225
8911,1000,20
8912,2500,50
8913,1850,37
8914,7449,158
8915,11663,239
8916,2854,62
8917,1609,33
8918,7104,147
8919,4118,84
8920,450,9
8921,15717,325
8922,9313,192
8923,650,13
8924,19231,392
8925,1850,37
8926,1050,21
8927,250,5
8928,1009,21
8929,650,13
8930,1418,30
8931,9822,203
8932,500,10
8933,500,10
8934,1800,36
8935,200,4
8936,16272,332
8937,700,14
8938,600,12
8939,7136,146
8940,2127,45
8941,600,12
8942,7886,161
8943,927,21
8944,3127,65
8945,3486,73
8946,3636,76
8947,16776,347
8948,3604,77
8949,8477,172
8950,7004,145
8951,1350,27
8952,21494,443
8953,4395,92
8954,6622,139
8955,750,15
8956,150,3
8957,4713,100
8958,1009,21
8959,3686,77
8960,559,12
8961,1259,26
8962,19280,402
8963,1518,32
8964,12513,256
8965,9726,206
8966,2145,47
8967,6945,143
8968,518,12
8969,1018,22
8970,2650,53
8971,4845,101
8972,250,5
8973,568,13
8974,45192,935
8975,759,16
8976,1400,28
8977,700,14
8978,6227,127
8979,1050,21
8980,30807,635
8981,8304,171
8982,2559,52
8983,2259,46
8984,250,5
8985,17726,366
8986,3277,68
8987,23281,473
8988,300,6
8989,16676,345
8990,17308,356
8991,1177,26
8992,150,3
8993,800,16
8994,12722,261
8995,459,10
8996,22258,455
8997,9295,190
8998,150,3
8999,4354,92
9000,400,8
9001,1200,24
9002,6345,131
9003,10648,231
9004,2450,49
9005,1050,21
9006,450,9
9007,450,9
9008,5518,112
9009,1059,22
9010,12699,263
9011,9799,205
9012,600,12
9013,150,3
9014,300,6
9015,20144,416
9016,200,4
9017,1550,31
9018,1000,20
9019,2618,54
9020,6986,143
9021,11326,238
9022,500,10
9023,200,4
9024,4131,90
9025,4286,89
9026,6063,127
9027,777,18
9028,23256,493
9029,14835,309
9030,8422,175
9031,27253,559
9032,4795,100
9033,1350,27
9034,6236,128
9035,10495,214
9036,1050,21
9037,5804,121
9038,17835,369
9039,250,5
9040,6163,129
9041,1700,34
9042,718,16
9043,6617,143
9044,2200,44
9045,600,12
9046,10472,216
9047,609,13
9048,959,20
9049,400,8
9050,4686,97
9051,24240,493
9052,550,11
9053,1659,34
9054,24466,509
9055,8495,174
9056,9631,200
9057,400,8
9058,300,6
9059,150,3
9060,3568,73
9061,13195,268
9062,3495,74
9063,2377,50
9064,800,16
9065,150,3
9066,4468,91
9067,400,8
9068,400,8
9069,4822,103
9070,250,5
9071,568,13
9072,900,18
9073,8054,166
9074,6086,125
9075,3000,60
9076,150,3
9077,21871,453
9078,3277,68
9079,500,10
9080,700,14
9081,22621,468
9082,8372,174
9083,17399,357
9084,400,8
9085,3727,77
9086,10072,208
9087,2068,43
9088,1377,30
9089,2000,40
9090,2018,42
9091,15794,329
9092,400,8
9093,509,11
9094,2850,57
9095,1100,22
9096,450,9
9097,2300,46
9098,1600,32
9099,150,3
9100,15817,327
9101,13181,271
9102,1050,21
9103,1450,29
9104,2700,54
9105,14681,301
9106,2027,43
9107,300,6
9108,16517,341
9109,718,16
9110,1550,31
9111,14495,294
9112,150,3
9113,900,18
9114,3786,79
9115,5213,110
9116,5463,115
9117,1295,30
9118,1059,22
9119,7122,149
9120,2486,53
9121,250,5
9122,2000,40
9123,12667,264
9124,250,5
9125,1250,25
9126,450,9
9127,6631,140
9128,300,6
9129,668,15
9130,11199,233
9131,6977,142
9132,800,16
9133,8490,178
9134,300,6
9135,45715,943
9136,600,12
9137,709,15
9138,500,10
9139,600,12
9140,1409,29
9141,9208,194
9142,27094,555
9143,850,17
9144,1200,24
9145,4836,100
9146,8127,165
9147,19517,401
9148,250,5
9149,400,8
9150,11413,234
9151,600,12
9152,19594,405
9153,500,10
9154,200,4
9155,1627,35
9156,1050,21
9157,150,3
9158,2445,53
9159,600,12
9160,11104,227
9161,2209,45
9162,600,12
9163,1000,20
9164,1200,24
9165,350,7
9166,2027,43
9167,22526,462
9168,1100,22
9169,5418,110
9170,5095,106
9171,450,9
9172,5195,108
9173,5286,109
9174,1359,28
9175,300,6
9176,19558,401
9177,1350,27
9178,10690,222
9179,400,8
9180,150,3
9181,1000,20
9182,3704,79
9183,950,19
9184,609,13
9185,350,7
9186,2986,63
9187,550,11
9188,359,8
9189,7963,165
9190,1559,32
9191,400,8
9192,1677,36
9193,150,3
9194,1650,33
9195,6568,133
9196,400,8
9197,18267,376
9198,4763,101
9199,400,8
9200,17117,353
9201,10758,225
9202,3127,65
9203,300,6
9204,950,19
9205,11663,239
9206,900,18
9207,1886,41
9208,400,8
9209,4381,95
9210,2672,60
9211,9445,193
9212,2527,53
9213,400,8
9214,2672,60
9215,1000,20
9216,3145,67
9217,450,9
9218,250,5
9219,300,6
9220,8172,170
9221,750,15
9222,2095,46
9223,15640,321
9224,4595,96
9225,8354,172
9226,9545,195
9227,309,7
9228,927,21
9229,1150,23
9230,409,9
9231,309,7
9232,750,15
9233,618,14
9234,850,17
9235,500,10
9236,24643,515
9237,400,8
9238,150,3
9239,2427,51
9240,1118,24
9241,800,16
9242,1300,26
9243,1386,31
9244,2777,58
9245,12254,250
9246,12804,261
9247,868,19
9248,11554,236
9249,1386,31
9250,1250,25
9251,1559,32
9252,200,4
9253,877,20
9254,1400,28
9255,4677,96
9256,2136,46
9257,11636,236
9258,309,7
9259,6495,134
9260,968,21
9261,1818,38
9262,200,4
9263,27939,576
9264,300,6
9265,12762,270
9266,5454,114
9267,1118,24
9268,3300,66
9269,1450,29
9270,868,19
9271,5618,114
9272,5327,109
9273,2986,63
