,SPENDMONEY,SPENDTIMES
7847,450,9
7848,1300,26
7849,950,19
7850,1250,25
7851,500,10
7852,600,12
7853,100,2
7854,100,2
7855,450,9
7856,800,16
7857,150,3
7858,350,7
7859,250,5
7860,750,15
7861,400,8
7862,800,16
7863,800,16
7864,250,5
7865,350,7
7866,150,3
7867,950,19
7868,200,4
7869,150,3
7870,500,10
7871,750,15
7872,650,13
7873,250,5
7874,350,7
7875,200,4
7876,100,2
7877,1650,33
7878,1000,20
7879,400,8
7880,600,12
7881,200,4
7882,700,14
7883,100,2
7884,4400,88
7885,350,7
7886,300,6
7887,1900,38
7888,450,9
7889,600,12
7890,1000,20
7891,300,6
7892,450,9
7893,200,4
7894,150,3
7895,200,4
7896,900,18
7897,1200,24
7898,550,11
7899,600,12
7900,200,4
7901,1700,34
7902,100,2
7903,900,18
7904,650,13
7905,200,4
7906,300,6
7907,100,2
7908,700,14
7909,1700,34
7910,100,2
7911,600,12
7912,800,16
7913,100,2
7914,2250,45
7915,500,10
7916,350,7
7917,300,6
7918,600,12
7919,750,15
7920,900,18
7921,1050,21
7922,750,15
7923,700,14
7924,850,17
7925,650,13
7926,750,15
7927,1250,25
7928,350,7
7929,200,4
7930,350,7
7931,100,2
7932,550,11
7933,1000,20
7934,250,5
7935,700,14
7936,250,5
7937,650,13
7938,500,10
7939,100,2
7940,150,3
7941,1050,21
7942,750,15
7943,200,4
7944,1250,25
7945,450,9
7946,800,16
7947,1600,32
7948,100,2
7949,350,7
7950,450,9
7951,700,14
7952,400,8
7953,150,3
7954,200,4
7955,500,10
7956,650,13
7957,100,2
7958,600,12
7959,1850,37
7960,700,14
7961,2000,40
7962,1050,21
7963,900,18
7964,150,3
7965,300,6
7966,1350,27
7967,850,17
7968,400,8
7969,1600,32
7970,900,18
7971,1900,38
7972,500,10
7973,700,14
7974,600,12
7975,650,13
7976,750,15
7977,100,2
7978,600,12
7979,1000,20
7980,600,12
7981,750,15
7982,950,19
7983,2250,45
7984,100,2
7985,150,3
7986,1900,38
7987,300,6
7988,150,3
7989,100,2
7990,350,7
7991,600,12
7992,200,4
7993,150,3
7994,100,2
7995,300,6
7996,450,9
7997,500,10
7998,150,3
7999,300,6
8000,2400,48
8001,150,3
8002,200,4
8003,250,5
8004,900,18
8005,300,6
8006,150,3
8007,700,14
8008,600,12
8009,100,2
8010,1250,25
8011,100,2
8012,850,17
8013,600,12
8014,100,2
8015,1300,26
8016,1350,27
8017,550,11
8018,900,18
8019,1150,23
8020,1400,28
8021,400,8
8022,1800,36
8023,1900,38
8024,750,15
8025,3300,66
8026,100,2
8027,800,16
8028,900,18
8029,1500,30
8030,650,13
8031,1250,25
8032,1050,21
8033,800,16
8034,100,2
8035,950,19
8036,2550,51
8037,150,3
8038,500,10
8039,650,13
8040,1000,20
8041,100,2
8042,650,13
8043,800,16
8044,1150,23
8045,400,8
8046,700,14
8047,550,11
8048,800,16
8049,500,10
8050,250,5
8051,350,7
8052,450,9
8053,150,3
8054,750,15
8055,1300,26
8056,300,6
8057,1150,23
8058,550,11
8059,400,8
8060,250,5
8061,100,2
8062,600,12
8063,1750,35
8064,500,10
8065,100,2
8066,600,12
8067,700,14
8068,100,2
8069,100,2
8070,850,17
8071,2250,45
8072,300,6
8073,100,2
8074,2400,48
8075,100,2
8076,1500,30
8077,300,6
8078,150,3
8079,900,18
8080,250,5
8081,250,5
8082,1250,25
8083,1150,23
8084,800,16
8085,1050,21
8086,850,17
8087,1900,38
8088,1550,31
8089,900,18
8090,1800,36
8091,300,6
8092,350,7
8093,1650,33
8094,1200,24
8095,1050,21
8096,1450,29
8097,200,4
8098,700,14
8099,3150,63
8100,950,19
8101,1050,21
8102,200,4
8103,550,11
8104,1100,22
8105,200,4
8106,200,4
8107,1900,38
8108,600,12
8109,850,17
8110,750,15
8111,200,4
8112,500,10
8113,900,18
8114,500,10
8115,250,5
8116,150,3
8117,600,12
8118,400,8
8119,2250,45
8120,900,18
8121,250,5
8122,2650,53
8123,200,4
8124,450,9
8125,150,3
8126,300,6
8127,350,7
8128,500,10
8129,250,5
8130,100,2
8131,150,3
8132,150,3
8133,1550,31
8134,950,19
8135,200,4
8136,950,19
8137,700,14
8138,150,3
8139,1300,26
8140,850,17
8141,900,18
8142,250,5
8143,350,7
8144,1100,22
8145,100,2
8146,850,17
8147,200,4
8148,100,2
8149,1350,27
8150,1600,32
8151,350,7
8152,1200,24
8153,1150,23
8154,100,2
8155,200,4
8156,550,11
8157,450,9
8158,800,16
8159,300,6
8160,500,10
8161,400,8
8162,250,5
8163,150,3
8164,550,11
8165,450,9
8166,100,2
8167,100,2
8168,100,2
8169,1100,22
8170,100,2
8171,450,9
8172,1150,23
8173,1900,38
8174,1050,21
8175,250,5
8176,700,14
8177,1700,34
8178,450,9
8179,300,6
8180,1350,27
8181,2350,47
8182,700,14
8183,950,19
8184,1100,22
8185,150,3
8186,250,5
8187,150,3
8188,2800,56
8189,600,12
8190,1100,22
8191,100,2
8192,750,15
8193,550,11
8194,450,9
8195,100,2
8196,400,8
8197,200,4
8198,650,13
8199,250,5
8200,1400,28
8201,750,15
8202,1300,26
8203,450,9
8204,700,14
8205,400,8
8206,100,2
8207,300,6
8208,100,2
8209,350,7
8210,100,2
8211,600,12
8212,4150,83
8213,550,11
8214,500,10
8215,1500,30
8216,300,6
8217,150,3
8218,600,12
8219,150,3
8220,800,16
8221,200,4
8222,350,7
8223,500,10
8224,1100,22
8225,600,12
8226,800,16
8227,1350,27
8228,250,5
8229,100,2
8230,200,4
8231,150,3
8232,3450,69
8233,350,7
8234,250,5
8235,250,5
8236,750,15
8237,1850,37
8238,350,7
8239,700,14
8240,500,10
8241,500,10
8242,1200,24
8243,1650,33
8244,200,4
8245,1850,37
8246,650,13
8247,100,2
8248,250,5
8249,1500,30
8250,1100,22
8251,900,18
8252,950,19
8253,400,8
8254,200,4
8255,450,9
8256,2350,47
8257,650,13
8258,300,6
8259,1700,34
8260,500,10
8261,500,10
8262,950,19
8263,700,14
8264,150,3
8265,100,2
8266,650,13
8267,850,17
8268,200,4
8269,1700,34
8270,100,2
8271,400,8
8272,800,16
8273,150,3
8274,150,3
8275,650,13
8276,1250,25
8277,350,7
8278,1550,31
8279,400,8
8280,150,3
8281,500,10
8282,750,15
8283,800,16
8284,2900,58
8285,250,5
8286,100,2
8287,300,6
8288,900,18
8289,700,14
8290,450,9
8291,550,11
8292,1750,35
8293,600,12
8294,100,2
8295,150,3
8296,450,9
8297,100,2
8298,750,15
8299,100,2
8300,1450,29
8301,750,15
8302,100,2
8303,400,8
8304,200,4
8305,650,13
8306,850,17
8307,150,3
8308,300,6
8309,100,2
8310,1000,20
8311,350,7
8312,250,5
8313,400,8
8314,150,3
8315,650,13
8316,900,18
8317,250,5
8318,1300,26
8319,750,15
8320,200,4
8321,200,4
8322,1050,21
8323,950,19
8324,700,14
8325,800,16
8326,100,2
8327,100,2
8328,100,2
8329,500,10
8330,1950,39
8331,250,5
8332,350,7
8333,1350,27
8334,1300,26
8335,900,18
8336,1250,25
8337,750,15
8338,100,2
8339,2100,42
8340,650,13
8341,550,11
8342,100,2
8343,350,7
8344,300,6
8345,950,19
8346,500,10
8347,700,14
8348,2800,56
8349,1150,23
8350,200,4
8351,400,8
8352,200,4
8353,200,4
8354,150,3
8355,450,9
8356,1300,26
8357,900,18
8358,500,10
8359,250,5
8360,250,5
8361,250,5
8362,450,9
8363,550,11
8364,850,17
8365,1650,33
8366,1200,24
8367,450,9
8368,1350,27
8369,950,19
8370,500,10
8371,350,7
8372,1450,29
8373,4300,86
8374,900,18
8375,1750,35
8376,1300,26
8377,300,6
8378,900,18
8379,100,2
8380,950,19
8381,1700,34
8382,800,16
8383,400,8
8384,300,6
8385,400,8
8386,200,4
8387,500,10
8388,1350,27
8389,450,9
8390,300,6
8391,400,8
8392,500,10
8393,250,5
8394,550,11
8395,950,19
8396,650,13
8397,150,3
8398,1850,37
8399,3500,70
8400,600,12
8401,300,6
8402,150,3
8403,350,7
8404,750,15
8405,250,5
8406,100,2
8407,750,15
8408,350,7
8409,550,11
8410,600,12
8411,600,12
8412,550,11
8413,2350,47
8414,750,15
8415,1200,24
8416,100,2
8417,100,2
8418,1550,31
8419,200,4
8420,1350,27
8421,750,15
8422,1050,21
8423,750,15
8424,750,15
8425,3400,68
8426,100,2
8427,950,19
8428,650,13
8429,1300,26
8430,1050,21
8431,250,5
8432,500,10
8433,100,2
8434,1500,30
8435,250,5
8436,250,5
8437,200,4
8438,700,14
8439,250,5
8440,400,8
8441,100,2
8442,250,5
8443,450,9
8444,1000,20
8445,900,18
8446,1950,39
8447,1200,24
8448,350,7
8449,800,16
8450,300,6
8451,250,5
8452,700,14
8453,350,7
8454,100,2
8455,750,15
8456,150,3
8457,950,19
8458,2200,44
8459,2850,57
8460,2200,44
8461,850,17
8462,200,4
8463,200,4
8464,250,5
8465,850,17
8466,400,8
8467,550,11
8468,100,2
8469,700,14
8470,300,6
8471,2100,42
8472,700,14
8473,950,19
8474,600,12
8475,1450,29
8476,400,8
8477,900,18
8478,700,14
8479,700,14
8480,150,3
8481,950,19
8482,500,10
8483,300,6
8484,1550,31
8485,750,15
8486,100,2
8487,450,9
8488,650,13
8489,800,16
8490,650,13
8491,1100,22
8492,200,4
8493,750,15
8494,400,8
8495,650,13
8496,1050,21
8497,1550,31
8498,250,5
8499,150,3
8500,450,9
8501,1200,24
8502,150,3
8503,450,9
8504,300,6
8505,400,8
8506,450,9
8507,2000,40
8508,450,9
8509,650,13
8510,650,13
8511,550,11
8512,1950,39
8513,550,11
8514,150,3
8515,450,9
8516,500,10
8517,1900,38
8518,250,5
8519,900,18
8520,250,5
8521,100,2
8522,300,6
8523,1300,26
8524,1500,30
8525,500,10
8526,300,6
8527,750,15
8528,3550,71
8529,3000,60
8530,950,19
8531,1250,25
8532,500,10
8533,750,15
8534,650,13
8535,100,2
8536,700,14
8537,1600,32
8538,250,5
8539,2800,56
8540,150,3
8541,150,3
8542,600,12
8543,250,5
8544,500,10
8545,500,10
8546,250,5
8547,600,12
8548,400,8
8549,250,5
8550,100,2
8551,600,12
8552,550,11
8553,500,10
8554,400,8
8555,600,12
8556,900,18
8557,1650,33
8558,100,2
8559,200,4
8560,1200,24
8561,200,4
8562,750,15
8563,300,6
8564,1650,33
8565,750,15
8566,700,14
8567,150,3
8568,450,9
8569,200,4
8570,200,4
8571,500,10
8572,550,11
8573,400,8
8574,600,12
8575,200,4
8576,1800,36
8577,1200,24
8578,400,8
8579,1500,30
8580,100,2
8581,650,13
8582,800,16
8583,1500,30
8584,300,6
8585,400,8
8586,300,6
8587,4000,80
8588,100,2
8589,900,18
8590,1550,31
8591,650,13
8592,200,4
8593,200,4
8594,200,4
8595,750,15
8596,1100,22
8597,250,5
8598,600,12
8599,350,7
8600,150,3
8601,150,3
8602,1450,29
8603,1400,28
8604,500,10
8605,300,6
8606,350,7
8607,300,6
8608,2550,51
8609,1200,24
8610,550,11
8611,1150,23
8612,250,5
8613,850,17
8614,300,6
8615,1050,21
8616,200,4
8617,100,2
8618,950,19
8619,150,3
8620,2450,49
8621,100,2
8622,1400,28
8623,1050,21
8624,200,4
8625,800,16
8626,150,3
8627,400,8
8628,400,8
8629,850,17
8630,950,19
8631,1150,23
8632,950,19
8633,250,5
8634,650,13
8635,2050,41
8636,800,16
8637,200,4
8638,800,16
8639,700,14
8640,550,11
8641,100,2
8642,850,17
8643,200,4
8644,1200,24
8645,250,5
8646,1200,24
8647,550,11
8648,850,17
8649,450,9
8650,1600,32
8651,550,11
8652,700,14
8653,350,7
8654,150,3
8655,150,3
8656,400,8
8657,650,13
8658,900,18
8659,250,5
8660,1800,36
8661,1450,29
8662,450,9
8663,250,5
8664,1400,28
8665,850,17
8666,700,14
8667,650,13
8668,850,17
8669,100,2
8670,1300,26
8671,600,12
8672,3700,74
8673,800,16
8674,200,4
8675,200,4
8676,100,2
8677,1000,20
8678,1300,26
8679,300,6
8680,700,14
8681,750,15
8682,200,4
8683,500,10
8684,850,17
8685,2300,46
8686,950,19
8687,500,10
8688,850,17
8689,600,12
8690,100,2
8691,100,2
8692,1050,21
8693,700,14
8694,600,12
8695,150,3
8696,850,17
8697,100,2
8698,200,4
8699,1300,26
8700,150,3
8701,400,8
8702,550,11
8703,250,5
8704,1400,28
8705,200,4
8706,400,8
8707,900,18
8708,400,8
8709,1600,32
8710,100,2
8711,1000,20
8712,850,17
8713,300,6
8714,600,12
8715,300,6
8716,450,9
8717,250,5
8718,100,2
8719,400,8
8720,1400,28
8721,100,2
8722,100,2
8723,250,5
8724,2650,53
8725,100,2
8726,200,4
8727,1050,21
8728,350,7
8729,1450,29
8730,100,2
8731,500,10
8732,450,9
8733,400,8
8734,200,4
8735,900,18
8736,300,6
8737,550,11
8738,100,2
8739,800,16
8740,100,2
8741,900,18
8742,500,10
8743,100,2
8744,800,16
8745,500,10
8746,200,4
8747,950,19
8748,1250,25
8749,100,2
8750,200,4
8751,450,9
8752,650,13
8753,1150,23
8754,250,5
8755,200,4
8756,150,3
8757,650,13
8758,100,2
8759,100,2
8760,350,7
8761,550,11
8762,450,9
8763,350,7
8764,200,4
8765,600,12
8766,100,2
8767,600,12
8768,200,4
8769,100,2
8770,550,11
8771,350,7
8772,750,15
8773,650,13
8774,650,13
8775,200,4
8776,950,19
8777,2250,45
8778,450,9
8779,2650,53
8780,300,6
8781,1550,31
8782,200,4
8783,150,3
8784,200,4
8785,300,6
8786,300,6
8787,1650,33
8788,1600,32
8789,2100,42
8790,150,3
8791,250,5
8792,150,3
8793,400,8
8794,350,7
8795,950,19
8796,350,7
8797,400,8
8798,2700,54
8799,2500,50
8800,300,6
8801,150,3
8802,450,9
8803,2300,46
8804,1150,23
8805,450,9
8806,850,17
8807,400,8
8808,3300,66
8809,500,10
8810,450,9
8811,950,19
8812,1200,24
8813,100,2
8814,400,8
8815,350,7
8816,500,10
8817,600,12
8818,100,2
8819,850,17
8820,750,15
8821,400,8
8822,350,7
8823,250,5
8824,150,3
8825,2250,45
8826,100,2
8827,450,9
8828,100,2
8829,150,3
8830,650,13
8831,450,9
8832,1750,35
8833,250,5
8834,2450,49
8835,1200,24
8836,650,13
8837,100,2
8838,150,3
8839,150,3
8840,3100,62
8841,950,19
8842,550,11
8843,600,12
8844,450,9
8845,950,19
8846,150,3
8847,950,19
8848,200,4
8849,1350,27
8850,250,5
8851,2350,47
8852,850,17
8853,250,5
8854,1200,24
8855,800,16
8856,1850,37
8857,100,2
8858,750,15
8859,850,17
8860,950,19
8861,2950,59
8862,950,19
8863,150,3
8864,450,9
8865,150,3
8866,950,19
8867,1550,31
8868,450,9
8869,400,8
8870,350,7
8871,100,2
8872,350,7
8873,1550,31
8874,400,8
8875,250,5
8876,450,9
8877,400,8
8878,1550,31
8879,900,18
8880,450,9
8881,300,6
8882,1650,33
8883,200,4
8884,100,2
8885,100,2
8886,350,7
8887,1000,20
8888,250,5
8889,950,19
8890,250,5
8891,550,11
8892,250,5
8893,400,8
8894,1350,27
8895,950,19
8896,1000,20
8897,300,6
8898,200,4
8899,250,5
8900,1550,31
8901,300,6
8902,850,17
8903,2200,44
8904,250,5
8905,1600,32
8906,100,2
8907,150,3
8908,150,3
8909,150,3
8910,100,2
8911,700,14
8912,1200,24
8913,100,2
8914,100,2
8915,650,13
8916,200,4
8917,650,13
8918,850,17
8919,150,3
8920,100,2
8921,700,14
8922,250,5
8923,200,4
8924,200,4
8925,150,3
8926,600,12
8927,3350,67
8928,300,6
8929,300,6
8930,1150,23
8931,1050,21
8932,500,10
8933,1250,25
8934,100,2
8935,1300,26
8936,650,13
8937,350,7
8938,3550,71
8939,600,12
8940,750,15
8941,2100,42
8942,950,19
8943,900,18
8944,1550,31
8945,200,4
8946,550,11
8947,350,7
8948,700,14
8949,200,4
8950,250,5
8951,100,2
8952,950,19
8953,300,6
8954,1300,26
8955,100,2
8956,200,4
8957,700,14
8958,400,8
8959,200,4
8960,1550,31
8961,550,11
8962,2850,57
8963,600,12
8964,1150,23
8965,350,7
8966,2200,44
8967,1350,27
8968,350,7
8969,150,3
8970,1650,33
8971,2050,41
8972,100,2
8973,100,2
8974,150,3
8975,800,16
8976,600,12
8977,950,19
8978,500,10
8979,200,4
8980,750,15
8981,150,3
8982,450,9
8983,700,14
8984,100,2
8985,200,4
8986,1100,22
8987,100,2
8988,700,14
8989,600,12
8990,500,10
8991,850,17
8992,600,12
8993,300,6
8994,150,3
8995,350,7
8996,300,6
8997,700,14
8998,200,4
8999,200,4
9000,2400,48
9001,2300,46
9002,300,6
9003,400,8
9004,1000,20
9005,100,2
9006,400,8
9007,1200,24
9008,100,2
9009,100,2
9010,150,3
9011,650,13
9012,100,2
9013,350,7
9014,300,6
9015,1000,20
9016,700,14
9017,100,2
9018,450,9
9019,1400,28
9020,1450,29
9021,900,18
9022,200,4
9023,750,15
9024,950,19
9025,2400,48
9026,100,2
9027,700,14
9028,1000,20
9029,800,16
9030,500,10
9031,300,6
9032,150,3
9033,100,2
9034,1250,25
9035,200,4
9036,200,4
9037,200,4
9038,1400,28
9039,150,3
9040,500,10
9041,1700,34
9042,650,13
9043,350,7
9044,500,10
9045,200,4
9046,750,15
9047,150,3
9048,450,9
9049,750,15
9050,400,8
9051,500,10
9052,250,5
9053,1400,28
9054,200,4
9055,400,8
9056,250,5
9057,800,16
9058,400,8
9059,300,6
9060,1600,32
9061,3350,67
9062,1900,38
9063,500,10
9064,200,4
9065,600,12
9066,150,3
9067,450,9
9068,250,5
9069,600,12
9070,200,4
9071,800,16
9072,850,17
9073,600,12
9074,750,15
9075,750,15
9076,1850,37
9077,800,16
9078,250,5
9079,550,11
9080,850,17
9081,450,9
9082,100,2
9083,600,12
9084,1000,20
9085,850,17
9086,1050,21
9087,900,18
9088,800,16
9089,350,7
9090,100,2
9091,100,2
9092,500,10
9093,500,10
9094,550,11
9095,950,19
9096,900,18
9097,1250,25
9098,600,12
9099,100,2
9100,1000,20
9101,150,3
9102,1250,25
9103,450,9
9104,700,14
9105,1250,25
9106,400,8
9107,800,16
9108,400,8
9109,550,11
9110,500,10
9111,650,13
9112,1200,24
9113,450,9
9114,200,4
9115,1400,28
9116,450,9
9117,100,2
9118,750,15
9119,800,16
9120,200,4
9121,300,6
9122,550,11
9123,400,8
9124,450,9
9125,650,13
9126,1250,25
9127,450,9
9128,250,5
9129,550,11
9130,100,2
9131,150,3
9132,550,11
9133,450,9
9134,550,11
9135,800,16
9136,1250,25
9137,900,18
9138,150,3
9139,100,2
9140,900,18
9141,2200,44
9142,350,7
9143,150,3
9144,150,3
9145,1150,23
9146,150,3
9147,250,5
9148,500,10
9149,200,4
9150,150,3
9151,900,18
9152,1600,32
9153,150,3
9154,100,2
9155,1500,30
9156,1000,20
9157,100,2
9158,600,12
9159,500,10
9160,600,12
9161,700,14
9162,600,12
9163,200,4
9164,750,15
9165,1050,21
9166,200,4
9167,250,5
9168,150,3
9169,1200,24
9170,750,15
9171,1400,28
9172,200,4
9173,750,15
9174,500,10
9175,400,8
9176,1500,30
9177,1250,25
9178,900,18
9179,900,18
9180,150,3
9181,300,6
9182,1150,23
9183,650,13
9184,150,3
9185,250,5
9186,700,14
9187,200,4
9188,1600,32
9189,1450,29
9190,200,4
9191,2250,45
9192,2400,48
9193,150,3
9194,3550,71
9195,1650,33
9196,350,7
9197,850,17
9198,1050,21
9199,1700,34
9200,700,14
9201,250,5
9202,100,2
9203,250,5
9204,450,9
9205,150,3
9206,750,15
9207,500,10
9208,550,11
9209,100,2
9210,400,8
9211,150,3
9212,650,13
9213,700,14
9214,550,11
9215,4600,92
9216,1350,27
9217,900,18
9218,2150,43
9219,1000,20
9220,800,16
9221,200,4
9222,250,5
9223,550,11
9224,1300,26
9225,250,5
9226,1650,33
9227,850,17
9228,100,2
9229,850,17
9230,200,4
9231,2100,42
9232,1450,29
9233,2050,41
9234,1400,28
9235,300,6
9236,500,10
9237,150,3
9238,1100,22
9239,800,16
9240,550,11
9241,100,2
9242,1000,20
9243,900,18
9244,150,3
9245,350,7
9246,1450,29
9247,200,4
9248,350,7
9249,1450,29
9250,400,8
9251,950,19
9252,250,5
9253,1650,33
9254,650,13
9255,350,7
9256,850,17
9257,1850,37
9258,1150,23
9259,100,2
9260,100,2
9261,500,10
9262,250,5
9263,800,16
9264,1600,32
9265,350,7
9266,550,11
9267,850,17
9268,100,2
9269,1150,23
9270,500,10
9271,200,4
9272,300,6
9273,550,11
9274,300,6
9275,750,15
9276,650,13
9277,250,5
9278,1350,27
9279,400,8
9280,1300,26
9281,150,3
9282,200,4
9283,500,10
9284,1550,31
9285,200,4
9286,600,12
9287,100,2
9288,500,10
9289,550,11
9290,900,18
9291,550,11
9292,400,8
9293,100,2
9294,400,8
9295,1850,37
9296,100,2
9297,100,2
9298,550,11
9299,1150,23
9300,100,2
9301,1300,26
9302,900,18
9303,400,8
9304,650,13
9305,100,2
9306,150,3
9307,300,6
9308,1800,36
9309,650,13
9310,550,11
9311,100,2
9312,1600,32
9313,250,5
9314,450,9
9315,350,7
9316,1450,29
9317,2400,48
9318,700,14
9319,1350,27
9320,350,7
9321,400,8
9322,600,12
9323,200,4
9324,300,6
9325,600,12
9326,100,2
9327,100,2
9328,1250,25
9329,100,2
9330,500,10
9331,2450,49
9332,300,6
9333,500,10
9334,950,19
9335,600,12
9336,300,6
9337,600,12
9338,1900,38
9339,250,5
9340,150,3
9341,650,13
9342,300,6
9343,600,12
9344,700,14
9345,500,10
9346,300,6
9347,150,3
9348,150,3
9349,450,9
9350,1250,25
9351,100,2
9352,150,3
9353,500,10
9354,250,5
9355,200,4
9356,1100,22
9357,100,2
9358,800,16
9359,300,6
9360,700,14
9361,950,19
9362,350,7
9363,500,10
9364,250,5
9365,100,2
9366,200,4
9367,100,2
9368,650,13
9369,950,19
9370,250,5
9371,450,9
9372,1100,22
9373,950,19
9374,150,3
9375,700,14
9376,1000,20
9377,600,12
9378,450,9
9379,250,5
9380,300,6
9381,650,13
9382,200,4
9383,500,10
9384,900,18
9385,1350,27
9386,650,13
9387,950,19
9388,300,6
9389,3750,75
9390,400,8
9391,200,4
9392,2300,46
9393,400,8
9394,100,2
9395,150,3
9396,300,6
9397,400,8
9398,350,7
9399,300,6
9400,1400,28
9401,800,16
9402,350,7
9403,1300,26
9404,700,14
9405,200,4
9406,350,7
9407,350,7
9408,800,16
9409,400,8
9410,400,8
9411,350,7
9412,400,8
9413,900,18
9414,150,3
9415,1350,27
9416,900,18
9417,550,11
9418,350,7
9419,100,2
9420,100,2
9421,100,2
9422,100,2
9423,200,4
9424,1450,29
9425,100,2
9426,1050,21
9427,800,16
9428,1100,22
9429,500,10
9430,500,10
9431,250,5
9432,800,16
9433,600,12
9434,1150,23
9435,250,5
9436,600,12
9437,1050,21
9438,500,10
9439,550,11
9440,900,18
9441,100,2
9442,350,7
9443,1250,25
9444,1450,29
9445,1800,36
9446,350,7
9447,500,10
9448,1000,20
9449,700,14
9450,1350,27
9451,250,5
9452,1000,20
9453,350,7
9454,200,4
9455,1250,25
9456,350,7
9457,300,6
9458,200,4
9459,700,14
9460,500,10
9461,300,6
9462,350,7
9463,350,7
9464,100,2
9465,1300,26
9466,200,4
9467,250,5
9468,550,11
9469,900,18
9470,100,2
9471,1500,30
9472,450,9
9473,450,9
9474,300,6
9475,1400,28
9476,1000,20
9477,400,8
9478,150,3
9479,1300,26
9480,600,12
9481,750,15
9482,2050,41
9483,100,2
9484,350,7
9485,950,19
9486,250,5
9487,600,12
9488,150,3
9489,3150,63
9490,1150,23
9491,150,3
9492,950,19
9493,1800,36
9494,1200,24
9495,400,8
9496,650,13
9497,300,6
9498,100,2
9499,1100,22
9500,650,13
9501,300,6
9502,700,14
9503,150,3
9504,250,5
9505,150,3
9506,250,5
9507,350,7
9508,1000,20
9509,500,10
9510,650,13
9511,150,3
9512,850,17
9513,100,2
9514,600,12
9515,550,11
9516,850,17
9517,550,11
9518,200,4
9519,450,9
9520,100,2
9521,450,9
9522,1950,39
9523,1700,34
9524,500,10
9525,200,4
9526,100,2
9527,700,14
9528,500,10
9529,200,4
9530,200,4
9531,200,4
9532,200,4
9533,350,7
9534,950,19
9535,150,3
9536,1200,24
9537,900,18
9538,1350,27
9539,800,16
9540,850,17
9541,250,5
9542,450,9
9543,100,2
9544,300,6
9545,400,8
9546,100,2
9547,1100,22
9548,1250,25
9549,700,14
9550,700,14
9551,650,13
9552,1400,28
9553,600,12
9554,400,8
9555,100,2
9556,350,7
9557,150,3
9558,350,7
9559,600,12
9560,100,2
9561,300,6
9562,150,3
9563,300,6
9564,150,3
9565,200,4
9566,400,8
9567,100,2
9568,450,9
9569,400,8
9570,150,3
9571,650,13
9572,250,5
9573,1550,31
9574,900,18
9575,250,5
9576,100,2
9577,250,5
9578,650,13
9579,700,14
9580,450,9
9581,1250,25
9582,1300,26
9583,250,5
9584,1250,25
9585,700,14
9586,350,7
9587,450,9
9588,3100,62
9589,300,6
9590,200,4
9591,700,14
9592,450,9
9593,200,4
9594,1600,32
9595,700,14
9596,250,5
9597,1300,26
9598,350,7
9599,550,11
9600,150,3
9601,250,5
9602,850,17
9603,1000,20
9604,450,9
9605,600,12
9606,650,13
9607,1400,28
9608,1600,32
9609,650,13
9610,600,12
9611,2050,41
9612,200,4
9613,1200,24
9614,300,6
9615,250,5
9616,200,4
9617,300,6
9618,550,11
9619,950,19
9620,850,17
9621,250,5
9622,200,4
9623,200,4
9624,1200,24
9625,100,2
9626,150,3
9627,400,8
9628,2550,51
9629,1250,25
9630,800,16
9631,1500,30
9632,100,2
9633,350,7
9634,1350,27
9635,150,3
9636,300,6
9637,850,17
9638,1500,30
9639,100,2
9640,1700,34
9641,400,8
9642,850,17
9643,700,14
9644,100,2
9645,650,13
9646,1400,28
9647,400,8
9648,200,4
9649,100,2
9650,300,6
9651,150,3
9652,300,6
9653,300,6
9654,200,4
9655,1450,29
9656,150,3
9657,650,13
9658,350,7
9659,100,2
9660,750,15
9661,400,8
9662,150,3
9663,200,4
9664,100,2
9665,650,13
9666,900,18
9667,2350,47
9668,250,5
9669,1000,20
9670,400,8
9671,1550,31
9672,1650,33
9673,300,6
9674,100,2
9675,100,2
9676,1500,30
9677,200,4
9678,650,13
9679,100,2
9680,400,8
9681,1950,39
9682,450,9
9683,1650,33
9684,100,2
9685,1750,35
9686,2250,45
9687,550,11
9688,100,2
9689,250,5
9690,1000,20
9691,550,11
9692,250,5
9693,150,3
9694,200,4
9695,1500,30
9696,1150,23
9697,250,5
9698,350,7
9699,750,15
9700,100,2
9701,150,3
9702,650,13
9703,200,4
9704,550,11
9705,700,14
9706,1100,22
9707,1800,36
9708,300,6
9709,350,7
9710,650,13
9711,350,7
9712,150,3
9713,500,10
9714,250,5
9715,250,5
9716,450,9
9717,1300,26
9718,800,16
9719,200,4
9720,700,14
9721,1500,30
9722,650,13
9723,750,15
9724,100,2
9725,150,3
9726,350,7
9727,650,13
9728,100,2
9729,150,3
9730,1500,30
9731,1300,26
9732,1350,27
9733,200,4
9734,400,8
9735,350,7
9736,1500,30
9737,350,7
9738,100,2
9739,300,6
9740,650,13
9741,300,6
9742,100,2
9743,300,6
9744,650,13
9745,2300,46
9746,1250,25
9747,450,9
9748,750,15
9749,600,12
9750,450,9
9751,550,11
9752,600,12
9753,400,8
9754,450,9
9755,300,6
9756,750,15
9757,550,11
9758,400,8
9759,700,14
9760,250,5
9761,950,19
9762,300,6
9763,4800,96
9764,150,3
9765,100,2
9766,600,12
9767,250,5
9768,200,4
9769,450,9
9770,750,15
9771,600,12
9772,1750,35
9773,1350,27
9774,200,4
9775,100,2
9776,200,4
9777,1850,37
9778,250,5
9779,150,3
9780,1400,28
9781,1100,22
9782,1300,26
9783,550,11
